ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cjva0z8itk75k087818fx43ph,cjsdreha5acq00bqpsbwkofsd,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fce379e59-d237-2877-4c17-6d4603fc25da-video35643%5B1%5D.mp4__frame44.png,"{""quality_level"":""quality_3"",""quadrant"":""suprapubic""}",john.cull@prismahealth.org,FAST,1557005676000,1557005676000,5.784,video35643[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0z8itk75k087818fx43ph
cjva0zckfl6930a16diwocizp,cjsdreha5acq40bqpgynt79vd,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fd64cf88c-6799-62ea-df74-471be11d37e8-video35643%5B1%5D.mp4__frame66.png,"{""quality_level"":""quality_3"",""quadrant"":""suprapubic""}",john.cull@prismahealth.org,FAST,1557005681000,1557005681000,4.961,video35643[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zckfl6930a16diwocizp
cjva0zgnfkmxt0961a98wyhsr,cjsdreha5acq80bqpei0apjl9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F3bdb60ee-c6d3-1aa0-71a2-260be4b21709-video35643%5B1%5D.mp4__frame88.png,"{""quality_level"":""quality_3"",""quadrant"":""suprapubic""}",john.cull@prismahealth.org,FAST,1557005687000,1557005687000,5.016,video35643[1].mp4__frame88.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zgnfkmxt0961a98wyhsr
cjva0ziygl6a20a160ypf0mnh,cjsdreha5acqc0bqpnw9w95ca,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe8dbca71-2fdf-03f5-4fd8-53143a8d7f4b-video35643%5B1%5D.mp4__frame110.png,Skip,john.cull@prismahealth.org,FAST,1557005690000,1557005690000,2.78,video35643[1].mp4__frame110.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0ziygl6a20a160ypf0mnh
cjva0zk16kmyf0961wjmcl1jr,cjsdreha5acqg0bqp0go9a002,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc87383c7-703b-7234-56dc-85df68837fe1-video35643%5B1%5D.mp4__frame132.png,Skip,john.cull@prismahealth.org,FAST,1557005691000,1557005691000,1.199,video35643[1].mp4__frame132.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zk16kmyf0961wjmcl1jr
cjva0zl5hl6an0a16n6v9jo9i,cjsdreha5acqk0bqpnbcu3hdf,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fea409512-454e-9e7d-b99c-05b310408f9a-video35643%5B1%5D.mp4__frame154.png,Skip,john.cull@prismahealth.org,FAST,1557005692000,1557005692000,1.198,video35643[1].mp4__frame154.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zl5hl6an0a16n6v9jo9i
cjva0zm9ok7740878uia0oxpl,cjsdreha5acqo0bqp4qvnkslz,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F7fef17ac-e92f-3b0a-ff4a-04b379a4af05-video35643%5B1%5D.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1557005694000,1557005694000,1.236,video35643[1].mp4__frame176.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zm9ok7740878uia0oxpl
cjva0znbsl6b80a16vfcuw8b9,cjsdreha5acqs0bqpc57ed0fc,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F81121d0a-9151-e15f-47c4-6749ac0f2927-video35645%5B1%5D.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1557005695000,1557005695000,1.169,video35645[1].mp4__frame22.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0znbsl6b80a16vfcuw8b9
cjva0zobokt4y09174s8742v1,cjsdreha5acqw0bqph8kahgrc,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc1f02b92-4001-5106-0c57-6cd5bfc32642-video35645%5B1%5D.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1557005696000,1557005696000,1.078,video35645[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zobokt4y09174s8742v1
cjva0zpbuk8v40803jxjsx34d,cjsdreha6acr00bqp6704w5fk,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F381e2a20-6b30-f706-f5a9-1258107312a3-video35645%5B1%5D.mp4__frame66.png,Skip,john.cull@prismahealth.org,FAST,1557005698000,1557005698000,1.036,video35645[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zpbuk8v40803jxjsx34d
cjva0zqvlk8vn0803fbd1web4,cjsdreha6acr40bqpgyanrxic,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F98a016ed-83bf-aa81-3dc4-ce78aeed1b2a-video35645%5B1%5D.mp4__frame88.png,Skip,john.cull@prismahealth.org,FAST,1557005700000,1557005700000,1.807,video35645[1].mp4__frame88.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zqvlk8vn0803fbd1web4
cjva0zs16k7820878zsq5x7bp,cjsdreha6acr80bqp4yf6zt8f,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F00c8ad70-702b-c2e4-accd-26f5eec0d0ba-video35645%5B1%5D.mp4__frame110.png,Skip,john.cull@prismahealth.org,FAST,1557005701000,1557005701000,1.299,video35645[1].mp4__frame110.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zs16k7820878zsq5x7bp
cjva0zt2dk78n0878xzs0bi5c,cjsdreha6acrc0bqp0h22nqnw,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fd8a54f55-22ef-2e48-536f-1248cbffd0bd-video35645%5B1%5D.mp4__frame132.png,Skip,john.cull@prismahealth.org,FAST,1557005703000,1557005703000,1.149,video35645[1].mp4__frame132.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zt2dk78n0878xzs0bi5c
cjva0zu4rl6c80a16dhemd1u9,cjsdreha6acrg0bqpj0ke4f33,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F8ac75e44-c0a0-72b8-715b-c15ba1b22e65-video35645%5B1%5D.mp4__frame154.png,Skip,john.cull@prismahealth.org,FAST,1557005704000,1557005704000,1.19,video35645[1].mp4__frame154.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zu4rl6c80a16dhemd1u9
cjva0zv4bkt650917y5owxxo7,cjsdreha6acrk0bqpkt64d7yf,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fa0646c9f-76df-a256-5e1b-67ffed7739e4-video35645%5B1%5D.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1557005705000,1557005705000,1.078,video35645[1].mp4__frame176.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zv4bkt650917y5owxxo7
cjva0zw4wk8ws0803xo7nduz8,cjsdreha6acro0bqp1w19v6na,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F3a590135-00aa-5563-875a-e86bd12228e7-video35648%5B1%5D.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1557005707000,1557005707000,1.119,video35648[1].mp4__frame22.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zw4wk8ws0803xo7nduz8
cjva0zx9ukt6v0917kctxu659,cjsdreha6acrs0bqp0fgzi03d,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc5f777c2-e344-8d2e-9d29-90a6b023b1cb-video35648%5B1%5D.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1557005708000,1557005708000,1.222,video35648[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zx9ukt6v0917kctxu659
cjva0zz9hknol0800qhtcz41a,cjsdreha6acrw0bqpjbc44l7g,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F5478dfde-056b-e8eb-eea5-9d957bf2fba4-video35648%5B1%5D.mp4__frame66.png,Skip,john.cull@prismahealth.org,FAST,1557005711000,1557005711000,2.355,video35648[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva0zz9hknol0800qhtcz41a
cjva100dgl6dd0a1668dt124v,cjsdreha6acs00bqppkhizhd2,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F0df068ba-74b4-49a7-eea0-c6d11197ad5e-video35648%5B1%5D.mp4__frame88.png,Skip,john.cull@prismahealth.org,FAST,1557005712000,1557005712000,1.201,video35648[1].mp4__frame88.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva100dgl6dd0a1668dt124v
cjva101jqkt7y0917zgm6qq15,cjsdreha6acs40bqpkp5d2sg0,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F79c8c5ff-327f-b508-313f-7fc2c8c3a82f-video35648%5B1%5D.mp4__frame110.png,Skip,john.cull@prismahealth.org,FAST,1557005714000,1557005714000,1.24,video35648[1].mp4__frame110.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva101jqkt7y0917zgm6qq15
cjva102p0kn1609619c2f15k9,cjsdreha6acs80bqp0k3zbim5,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F4c11d6de-5b1b-b2c1-8cbf-ee3325f4ce5a-video35648%5B1%5D.mp4__frame132.png,Skip,john.cull@prismahealth.org,FAST,1557005715000,1557005715000,1.279,video35648[1].mp4__frame132.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva102p0kn1609619c2f15k9
cjva103unk7a50878a0kwco1q,cjsdreha6acsc0bqpx0hm8eq4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F7e63fcaa-fd07-dd8b-6535-06c6313535d6-video35648%5B1%5D.mp4__frame154.png,Skip,john.cull@prismahealth.org,FAST,1557005717000,1557005717000,1.294,video35648[1].mp4__frame154.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva103unk7a50878a0kwco1q
cjva108askt8v091706mjsijb,cjsdreha6acsg0bqpkyzhsg5e,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F3fbf5665-5d96-5169-95cb-6fa6fd652158-video35648%5B1%5D.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1557005722000,1557005722000,5.507,video35648[1].mp4__frame176.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva108askt8v091706mjsijb
cjva1098ql6ek0a16y6ehlyyb,cjsdreha6acsk0bqpmuz3of46,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F836a3fd5-ed0d-3868-665f-77df5a9d89c2-video35649%5B1%5D.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1557005724000,1557005724000,1.006,video35649[1].mp4__frame22.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva1098ql6ek0a16y6ehlyyb
cjva10hhdk8yk0803xfdtrs3e,cjsdreha6acso0bqpva63053d,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fbf0e621f-29b9-3bc9-2084-3ddd193e2137-video35649%5B1%5D.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1557005734000,1557005734000,2.218,video35649[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva10hhdk8yk0803xfdtrs3e
cjva10j5bkn2l09618ki8u64z,cjsdreha6acss0bqpz4fd36d6,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F0f9ec5a3-b9e6-1797-e532-dee76ca67d38-video35649%5B1%5D.mp4__frame66.png,Skip,john.cull@prismahealth.org,FAST,1557005736000,1557005736000,1.956,video35649[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva10j5bkn2l09618ki8u64z
cjva10kkkl6fn0a16ox7d6fyq,cjsdreha6acsw0bqpey0iqpiq,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F9cddaaf3-bb84-ea89-f3e1-2e39f7e2d06b-video35649%5B1%5D.mp4__frame88.png,Skip,john.cull@prismahealth.org,FAST,1557005738000,1557005738000,1.575,video35649[1].mp4__frame88.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva10kkkl6fn0a16ox7d6fyq
cjva10lsrl6g40a16eotnbdi3,cjsdreha6act00bqpubpb39oq,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fb7d5a4d0-f586-9429-a60d-cc64fde50343-video35649%5B1%5D.mp4__frame110.png,"{""quality_level"":""quality_4"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005740000,1557005763000,1.381,video35649[1].mp4__frame110.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva10lsrl6g40a16eotnbdi3
cjva13bpeknx70800akg62fs7,cjsdreha6act40bqpb8poy06f,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F390b8a82-3d4d-5be9-9d77-ab1be89ab9b7-video35649%5B1%5D.mp4__frame132.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005867000,1557005867000,100.848,video35649[1].mp4__frame132.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva13bpeknx70800akg62fs7
cjva146bzknaa0961tkyybdp2,cjsdreha6act80bqp0fu2vf1b,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fdda46ff1-bebe-55b2-1474-79fc4e210ad7-video35649%5B1%5D.mp4__frame154.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005906000,1557005906000,39.439,video35649[1].mp4__frame154.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva146bzknaa0961tkyybdp2
cjva14fz2l6po0a16t7grj1gx,cjsdreha6actc0bqpz4ojyffo,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Ff347f076-4a2d-ee5e-2467-825fe802647d-video35649%5B1%5D.mp4__frame176.png,"{""quality_level"":""quality_4"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005919000,1557005928000,12.223,video35649[1].mp4__frame176.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva14fz2l6po0a16t7grj1gx
cjva14r6pktk40917qj778a4t,cjsdreha7actg0bqp91yn4493,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F59ca19d0-cefe-9682-148b-1e9cf59dcd4b-video35651%5B1%5D.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1557005933000,1557005933000,2.973,video35651[1].mp4__frame22.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva14r6pktk40917qj778a4t
cjva14svul6r50a16zq297k8z,cjsdreha7actk0bqps28i0ere,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fdc4e5bc3-665a-17a5-d8c1-c469a17a8e4a-video35651%5B1%5D.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1557005936000,1557005936000,1.991,video35651[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva14svul6r50a16zq297k8z
cjva1511akndk0961e44x0iws,cjsdreha7acto0bqp5payya25,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F6a43c724-a1aa-23b7-aa1a-8f15bd106cc9-video35651%5B1%5D.mp4__frame66.png,"{""quality_level"":""quality_4"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005946000,1557005946000,10.295,video35651[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva1511akndk0961e44x0iws
cjva156sak9b60803w716f447,cjsdreha7acts0bqpo9dtnvui,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fedd4e65e-4895-7db8-f040-8325340a14bc-video35651%5B1%5D.mp4__frame88.png,"{""quality_level"":""quality_4"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005954000,1557005954000,7.185,video35651[1].mp4__frame88.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva156sak9b60803w716f447
cjva15ec9ktmz0917acn1ctp0,cjsdreha7actw0bqpd0n74jtt,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F256ac3e0-503a-01f2-fc13-a2df7f6a340e-video35651%5B1%5D.mp4__frame110.png,"{""quality_level"":""quality_4"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005963000,1557005963000,9.528,video35651[1].mp4__frame110.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva15ec9ktmz0917acn1ctp0
cjva15kg6ktnz0917wpbcjr71,cjsdreha7acu00bqpkowx0pmk,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fce125f63-3428-c6ae-33c0-99fc24ce3a81-video35651%5B1%5D.mp4__frame132.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005971000,1557005971000,7.659,video35651[1].mp4__frame132.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva15kg6ktnz0917wpbcjr71
cjva15p1wk9d408031v7hn5zz,cjsdreha7acu40bqp3rz44z61,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fdac652ec-0443-0ab3-fdf2-f96e7d45cb94-video35651%5B1%5D.mp4__frame154.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1557005977000,1557005977000,5.67,video35651[1].mp4__frame154.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva15p1wk9d408031v7hn5zz
cjva15t2jl6uw0a1630i54i11,cjsdreha7acu80bqpf988i3ui,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fdf7c45a8-c492-20c7-e0f2-aa5acae5416b-video35651%5B1%5D.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1557005983000,1557005983000,4.952,video35651[1].mp4__frame176.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva15t2jl6uw0a1630i54i11
cjva15uhhktpg0917eoy1haho,cjsdreha7acuc0bqpuwf78g6w,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe685059d-40e6-f77b-1e08-2ba76a09873e-video35652%5B1%5D.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1557005984000,1557005984000,1.62,video35652[1].mp4__frame22.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva15uhhktpg0917eoy1haho
cjva178blk7ui0878edlf26fl,cjsdreha7acug0bqp0a4pzct2,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe3599a85-5d53-2647-967f-b50dbc21d4ee-video35652%5B1%5D.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1557006049000,1557006049000,3.402,video35652[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva178blk7ui0878edlf26fl
cjva179rpk7v3087892ecdmgf,cjsdreha7acuk0bqp5uxeubkg,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F4ef635b2-0dcb-8c3a-f1cd-977f20c7ec9c-video35652%5B1%5D.mp4__frame66.png,Skip,john.cull@prismahealth.org,FAST,1557006051000,1557006051000,1.606,video35652[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva179rpk7v3087892ecdmgf
cjva17bbwk9iu0803anjxw5h3,cjsdreha7acuo0bqpp6g4nrm9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F40a6ff61-96ca-07df-a3d0-5e5877a763b8-video35652%5B1%5D.mp4__frame88.png,Skip,john.cull@prismahealth.org,FAST,1557006053000,1557006053000,1.803,video35652[1].mp4__frame88.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17bbwk9iu0803anjxw5h3
cjva17cp2ko930800p4mbsk10,cjsdreha7acus0bqpu4i1b703,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fea3d55f5-5543-38c6-c1e6-0105b72d7b4f-video35652%5B1%5D.mp4__frame110.png,Skip,john.cull@prismahealth.org,FAST,1557006055000,1557006055000,1.571,video35652[1].mp4__frame110.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17cp2ko930800p4mbsk10
cjva17e26l70u0a166bo4oato,cjsdreha7acuw0bqpcapauxg4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc16a5b24-1880-7c7f-004b-44e40fab095f-video35652%5B1%5D.mp4__frame132.png,Skip,john.cull@prismahealth.org,FAST,1557006056000,1557006056000,1.495,video35652[1].mp4__frame132.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17e26l70u0a166bo4oato
cjva17fugktvd0917xjy9e59f,cjsdreha7acv00bqp0mbbwylm,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F615b453d-46de-483a-b0b8-8bafde729909-video35652%5B1%5D.mp4__frame154.png,Skip,john.cull@prismahealth.org,FAST,1557006059000,1557006059000,2.106,video35652[1].mp4__frame154.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17fugktvd0917xjy9e59f
cjva17h6mktvz0917yeada16z,cjsdreha7acv40bqpcad46x9x,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe9be8458-5bf3-4d18-6310-1a958457633a-video35652%5B1%5D.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1557006060000,1557006060000,1.537,video35652[1].mp4__frame176.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17h6mktvz0917yeada16z
cjva17iitktwi0917jykywvha,cjsdreha7acv80bqpuqwsmyoa,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Ff3ec4ac4-f679-df26-4527-cfcaaeee63fb-video35653%5B1%5D.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1557006062000,1557006062000,1.469,video35653[1].mp4__frame22.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17iitktwi0917jykywvha
cjva17k5xknma09616b75umbd,cjsdreha7acvc0bqpgqnjacwz,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F5f546e51-72a4-bec0-ee2a-887630ce2e33-video35653%5B1%5D.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1557006064000,1557006064000,1.904,video35653[1].mp4__frame44.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17k5xknma09616b75umbd
cjva17ljmknmv09619wn5axfw,cjsdreha7acvg0bqprye9b8fy,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F632210e9-e919-06ad-27fc-cc190d92d991-video35653%5B1%5D.mp4__frame66.png,Skip,john.cull@prismahealth.org,FAST,1557006066000,1557006066000,1.588,video35653[1].mp4__frame66.png,,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjva17ljmknmv09619wn5axfw
